song_writer,song_name,lyrics,song_link
The Hunchback of Notre Dame,Out There,"[Frollo]: The world is cruel, the world is wicked It's I alone who you can trust in this whole city I am your only friend I who keep you, teach you, feed you, dress you I who look upon you without fear How can I protect you, boy, unless you always Stay in here, away in here You are deformed ([Quasimodo]: I am deformed) And you are ugly ([Quasimodo]: And I am ugly) And these are crimes for which the world shows little pity You do not comprehend ([Quasimodo]: You are my one defender) Out there they'll revile you as a monster ([Quasimodo]: I am a monster) Out there they will hate and scorn and jeer ([Quasimodo]: Only a monster) Why invite their calumny and consternation Stay in here, be faithful to me ([Quasimodo]: I'm faithful) Grateful to me ([Quasimodo]: I'm grateful) Do as I say, obey And stay in here ([Quasimodo]: I'll stay in here) [Quasimodo]: Safe behind these windows and these parapets of stone Gazing at the people down below me All my life I watch them as I hide up here alone Hungry for the histories they show me All my life I memorize their faces Knowing them as they will never know me All my life I wonder how it feels to pass a day Not above them But part of them And out there Living in the sun Give me one day out there All I ask is one To hold forever Out there Where they all live unaware What I'd give What I'd dare Just to live one day out there Out there among the millers and the weavers and their wives Through the roofs and gables I can see them Every day they shout and scold and go about their lives Heedless of the gift it is to be them If I was in their skin I'd treasure every instant Out there Strolling by the Seine Taste a morning out there Like ordinary men Who freely walk about there Just one day and then I swear I'll be content With my share Won't resent Won't despair Old and bent I won't care I'll have spent One day Out there",http://www.disneyclips.com/lyrics/lyrics36.html
The Hunchback of Notre Dame,Someday,"Someday When we are wiser When the world's older When we have learned I pray Someday we may yet live To live And let live Someday Life will be fairer Need will be rarer And greed will not pay God speed This bright millennium On its way Let it come Someday Someday Our fight will be won then We'll stand in the sun then That bright afternoon, oh Till then On days when the sun is gone We'll hang on And we'll wish upon the moon There are some days dark and bitter (Dark and bitter) Seems we haven't got a prayer But a prayer for something better Is the one thing we all share Someday (Someday) When we are wiser (When we are wiser) When the world's older (When the world is older) When we have learned (When we have learned) I pray Someday we may yet live (Let live, let live) To live And let live (To live, to live, to live, to live and let live, oh) Someday Life will be fairer (Life will be fairier) Need will be rarer (Need will be rarer) And greed will not pay (No, no no) God speed This bright millennium Let it come Wish upon the moon One day Someday Soon Ooh, one day Someday Soon",http://www.disneyclips.com/lyrics/someday.html
The Hunchback of Notre Dame,The Bells of Notre-Dame,"[Clopin:] Morning in Paris, the city awakes To the bells of Notre Dame The fisherman fishes, the bakerman bakes To the bells of Notre Dame To the big bells as loud as the thunder To the little bells soft as a psalm And some say the soul of the city's The toll of the bells The bells of Notre Dame Dark was the night when our tale was begun On the docks near Notre Dame Four frightened gypsies slid silently under The docks near Notre Dame But a trap had been laid for the gypsies And they gazed up in fear and alarm At a figure whose clutches Were iron as much as the bells The bells of Notre Dame Judge Claude Frollo longed To purge the world of vice and sin And he saw corruption everywhere, except within [Archdeacon:] See there the innocent blood you have spilt On the steps of Notre Dame Now you would add this child's blood to your guilt On the steps of Notre Dame You can lie to yourself and your minions You can claim that you haven't a qualm But you never can run from Nor hide what you've done from the eyes The very eyes of Notre Dame [Clopin:] And for one time in His life of power and control Frollo felt a twinge of fear for his immortal soul [Frollo:] Just so he's kept locked away Where no one else can see Even this foul creature may yet prove one day to be Of use to me [Clopin:] Now here is a riddle to guess if you can Sing the bells of Notre Dame Who is the monster and who is the man? Sing the bells, bells, bells, bells Bells, bells, bells, bells Bells of Notre Dame!",http://www.disneyclips.com/lyrics/lyrics63.html
The Hunchback of Notre Dame,The Bells of Notre-Dame (Reprise),"So here is a riddle to guess if you can Sing the bells of Notre Dame What makes a monster and what makes a man? (Sing the bells, bells, bells, bells...) Whatever their pitch You can feel them bewitch you The rich and the ritual knells Of the bells of Notre-Dame!",http://www.disneyclips.com/lyrics/the-bells-of-notre-dame.html
The Hunchback of Notre Dame,The Court of Miracles,"Maybe you've heard of a terrible place Where the scoundrels of Paris Collect in a lair Maybe you've heard of that mythical place Called the Court of Miracles Hello, you're there! Where the lame can walk And the blind can see But the dead don't talk So you won't be around To reveal what you've found We have a method for spies and intruders Rather like hornets protecting their hive Here in the Court of Miracles Where it's a miracle if you get out alive! Justice is swift in the Court of Miracles I am the lawyers and judge all in one We like to get the trial over with quickly Because it's the sentence that's really the fun! Now that we've seen all the evidence We find you totally innocent Which is the worst crime of all So you're going to hang!",http://www.disneyclips.com/lyrics/lyrics64.html
The Hunchback of Notre Dame,Topsy Turvy,"Come one, come all! Leave your loops and milking stools Coop the hens and pen the mules Come one, come all! Close the churches and the schools It's the day for breaking rules Come and join the Feast of... Fools! Once a year we throw a party here in town Once a year we turn all Paris upside down Every man's a king and every king's a clown Once again it's Topsy Turvy Day It's the day the devil in us gets released It's the day we mock the prig and shock the priest Everything is topsy turvy at the Feast of Fools Topsy turvy! Everything is upsy daysy Topsy turvy! Everyone is acting crazy Dross is gold and weeds are a bouquet That's the way on Topsy Turvy Day Topsy turvy! Beat the drums and blow the trumpets Topsy turvy! Join the bums and thieves and strumpets Streaming in from Chartres to Calais Scurvy knaves are extra scurvy On the sixth of January All because it's Topsy Turvy Day Come one, come all! Hurry, hurry here's your chance See the mystery and romance Come one, come all! See the finest girl in France Make an entrance to entrance Dance, la Esmeralda Dance! Here it is, the moment you've been waiting for Here it is, you know exactly what's in store Now's the time we laugh until our sides get sore Now's the time we crown the King of Fools So make a face that's horrible and frightening Make a face as gruesome as a gargoyle's wing For the face that's ugliest will be the King of Fools Why? Topsy turvy! Ugly folks, forget your shyness Topsy turvy! You could soon be called Your Highness Put your foulest features on display Be the king of Topsy Turvy Day Everybody! Once a year we throw a party here in town (Hail to the king) Once a year we turn all Paris upside down (Oh, what a king!) Once a year the ugliest will wear a crown Girls, give a kiss! Once a year on Topsy Turvy Day (We've never had a king like this) And it's the day we do the things that we deplore On the other three hundred and sixty-four Once a year we love to drop in Where the beer is never stopping For the chance to pop some popinjay And pick a king who'll put the top In Topsy Turvy Topsy Turvy Mad and crazy, upsy daysy, Topsy Turvy Day!",http://www.disneyclips.com/lyrics/lyrics15.html
The Jungle Book,Colonel Hathi's March,"Hup, two three four Keep it up, two three four Hup, two three four Keep it up, two three four Hup, two three four Oh, the aim of our patrol Is a question rather droll For to march and drill Over field and hill Is a military goal! Is a military goal! Hup, two three four Dress it up, two three four By the ranks or single file Over every jungle mile Oh, we stamp and crush Through the underbrush In the military style! In the military style! Hup, two three four Keep it up, two three four",http://www.disneyclips.com/lyrics/lyrics110.html
The Jungle Book,I Wanna Be Like You,"Now I'm the king of the swingers Oh, the jungle VIP I've reached the top and had to stop And that's what's botherin' me I wanna be a man, mancub And stroll right into town And be just like the other men I'm tired of monkeyin' around! Oh, oobee doo I wanna be like you I wanna walk like you Talk like you too You'll see it's true An ape like me Can learn to be human too Now don't try to kid me, mancub I made a deal with you What I desire is man's red fire To make my dream come true Now give me the secret, mancub Come on, clue me what to do Give me the power of man's red flower So I can be like you You! I wanna be like you I wanna walk like you Talk like you, too You'll see it's true Someone like me Can learn to be Like someone like me Can learn to be Like someone like you Can learn to be Like someone like me",http://www.disneyclips.com/lyrics/lyrics35.html
The Jungle Book,My Own Home,"My own home, my own home My own home, my own home Father's hunting in the forest Mother's cooking in the home I must go to fetch the water Till the day that I am grown Till I'm grown, till I'm grown I must go to fetch the water Till the day that I am grown Then I will have a handsome husband And a daughter of my own And I'll send her to fetch the water I'll be cooking in the home Then I'll send her to fetch the water I'll be cooking in the home",http://www.disneyclips.com/lyrics/lyrics111.html
The Jungle Book,That's What Friends Are For,"We're your friends We're your friends We're your friends to the bitter end (The bitter end) When you're alone (When you're alone) Who comes around (Who comes around) To pluck you up (To pluck you up) When you are down (When you are down) And when you're outside, looking in Who's there to open the door? That's what friends are for Who's always eager to extend A friendly claw? That's what friends are for And when you're lost in dire need Who's at your side at lightning speed? We're friends with every creature Comin' down the pike In fact, we've never met an animal We didn't like, didn't like So you can see We're friends in need And friends in need Are friends indeed We'll keep you safe In the jungle for evermore That's what friends are for!",http://www.disneyclips.com/lyrics/lyrics76.html
The Jungle Book,The Bare Necessities,"Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities Old Mother Nature's recipes That bring the bare necessities of life Wherever I wander Wherever I roam I couldn't be fonder of my big home The bees are buzzin' in the tree To make some honey just for me When you look under the rocks and plants And take a glance at the fancy ants Then maybe try a few The bare necessities of life will come to you They'll come to you! Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities That's why a bear can rest at ease With just the bare necessities of life Now when you pick a pawpaw Or a prickly pear And you prick a raw paw Well, next time beware Don't pick the prickly pear by the paw When you pick a pear Try to use the claw But you don't need to use the claw When you pick a pair of the big pawpaw Have I given you a clue? The bare necessities of life will come to you They'll come to you! Look for the bare necessities The simple bare necessities Forget about your worries and your strife I mean the bare necessities That's why a bear can rest at ease With just the bare necessities of life With just the bare necessities of life Yeah, man!",http://www.disneyclips.com/lyrics/lyrics2.html
The Jungle Book,Trust in Me,"Trust in me, just in me Shut your eyes and trust in me You can sleep safe and sound Knowing I am around Slip into silent slumber Sail on a silver mist Slowly and surely your senses Will cease to resist Trust in me, just in me Shut your eyes and trust in me",http://www.disneyclips.com/lyrics/lyrics109.html
Lady and the Tramp,Bella Notte,"Oh, this is the night It's a beautiful night And we call it bella notte Look at the skies They have stars in their eyes On this lovely bella notte Side by side with your loved one You'll find enchantment here The night will weave its magic spell When the one you love is near For this is the night And the heavens are right On this lovely bella notte This is the night It's a beautiful night And we call it bella notte Look at the skies They have stars in their eyes On this lovely bella notte Side by side with your loved one You'll find enchantment here The night will weave its magic spell When the one you love is near For this is the night And the heavens are right On this lovely bella notte",http://www.disneyclips.com/lyrics/lyrics25.html
Lady and the Tramp,He's a Tramp,"He's a tramp But they love him Breaks a new heart Every day He's a tramp They adore him And I only hope he'll stay that way He's a tramp He's a scoundrel He's a rounder He's a cad He's a tramp But I love him Yes, even I have got it pretty bad You can never tell When he'll show up He gives you plenty of trouble I guess he's just a no 'count pup But I wish that he were double He's a tramp He's a rover And there's nothing more to say If he's a tramp He's a good one And I wish that I could travel his way Wish that I could travel his way Wish that I could travel his way",http://www.disneyclips.com/lyrics/lyrics97.html
Lady and the Tramp,La La Lu,"La la lu La la lu Oh, my little star sweeper I'll sweep the stardust for you La la lu La la lu Little soft fluffy sleeper Here comes a pink cloud for you La la lu La la lu Little wandering angel Fold up your wings, close your eyes La la lu La la lu And may love be your keeper La la lu La la lu La la lu There now, little star sweeper Dream on",http://www.disneyclips.com/lyrics/lyricsladytramp2.html
Lady and the Tramp,The Siamese Cat Song,"We are Siamese if you please We are Siamese if you don't please Now we looking over our new domicile If we like we stay for maybe quite a while Do you seeing that thing swimming round and round? Maybe we could reaching in and make it drown If we sneaking up upon it carefully There will be a head for you, a tail for me Do you hear what I hear? A baby cry Where we finding baby, there are milk nearby If we look in baby buggy there could be Plenty milk for you, and also some for me",http://www.disneyclips.com/lyrics/lyrics50.html
Lady and the Tramp,What Is a Baby,"What is a baby? I just can't understand It must be something wonderful It must be something grand 'cause everybody's smiling In a kind and wistful way And they haven't even noticed That I'm around today What is a baby anyway? Oh, what is a baby? I must find out today What makes Jim Dear and Darling Act this way",http://www.disneyclips.com/lyrics/lyricsladytramp.html
Mary Poppins,A Man Has Dreams,"[Mr. Banks:] A man has dreams of walking with giants To carve his niche in the edifice of time Before the mortar of his zeal Has a chance to congeal The cup is dashed from his lips The flame is snuffed aborning He's brought to wreck and ruin in his prime [Bert:] Life is a rum go, guv'nor, and that's the truth. [Mr. Banks:] Do you know what I think? It's that woman Mary Poppins. From the moment she stepped into this house, things began to happen to me. [Bert:] Mary Poppins? [Mr. Banks:] Yes, yes, of course! My world was calm, well-ordered, exemplary Then came this person, with chaos in her wake And now my life's ambitions go with one fell blow It's quite a bitter pill to take It's that Poppins woman! She did it! [Bert:] I know the very person you mean. Mary Poppins, she's the one what sings... A spoonful of sugar, that is all it takes It changes bread and water into tea and cakes [Mr. Banks:] See, that's exactly what I mean. Changing bread and water into tea and cakes, indeed. No wonder everything's higgledy-piggledy here! [Bert:] A spoonful of sugar goes a long, long way Have yourself a healthy helpin' ev'ry day An healthy helping of trouble if you ask me. [Mr. Banks:] You know what she did? I realize it now. She tricked me into taking Jane and Michael to the bank. That's how all the trouble started. [Bert:] Tricked you into taking the children on an outing? [Mr. Banks:] Yes. [Bert:] Outrageous! A man with all the important things you have to do. Shameful! You're a man of high position, esteemed by your peers And when your little tykes are cryin', you haven't time to dry their tears And see them grateful little faces smilin' up at you Because their dad, he always knows just what to do [Mr. Banks:] Well, I, look I, I don't think I - [Bert:] Like you say, guv'nor... You've got to grind, grind, grind at that grindstone Though childhood slips like sand through a sieve And all too soon they've up and grown And then they've flown And it's too late for you to give Just that spoonful of sugar to help the medicine go down The medicine go down, medicine go down Well, goodbye, guv'nor. Sorry for your trouble.",http://www.disneyclips.com/lyrics/a-man-has-dreams.html
Mary Poppins,A Spoonful of Sugar,"In every job that must be done There is an element of fun You find the fun, and snap! The job's a game And every task you undertake Becomes a piece of cake A lark, a spree! It's very clear to see That a spoonful of sugar helps the medicine go down The medicine go down Medicine go down Just a spoonful of sugar helps the medicine go down In a most delightful way A robin feathering his nest Has very little time to rest While gathering his bits of twine and twig Though quite intent in his pursuit He has a merry tune to toot He knows a song Will move the job along For a spoonful of sugar helps the medicine go down The medicine go down Medicine go down Just a spoonful of sugar helps the medicine go down In a most delightful way The honeybees that fetch the nectar From the flowers to the comb Never tire of ever buzzing to and fro Because they take a little nip From every flower that they sip And hence (And hence) They find (They find) Their task is not a grind",http://www.disneyclips.com/lyrics/lyrics43.html
Mary Poppins,Chim Chim Cheree,Chim chiminy Chim chiminy Chim chim cheroo! I does what I likes And I likes what I do Today I'm a screever And as you can see A screever's an artist Of highest degree And it's all me own work From me own memory Chim chiminy Chim chiminy Chim chim cheroo! I draws what I likes And I likes what I drew No remuneration Do I ask of you But me cap would be Glad of a copper or two Me cap would be glad of A copper or two,http://www.disneyclips.com/lyrics/lyricsmary10.html
Mary Poppins,Chim Chim Cheree 2,Chim chiminy Chim chiminy Chim chim cheree! A sweep is as lucky As lucky can be Chim chiminy Chim chiminy Chim chim cheroo! Good luck will rub off When I shakes hands with you Or blow me a kiss And that's lucky too Now as the ladder of life Has been strung You might think a sweep's On the bottommost rung Though I spends me time In the ashes and smoke In this whole wide world There's no happier bloke Chim chiminy Chim chiminy Chim chim cheree! A sweep is as lucky As lucky can be Chim chiminy Chim chiminy Chim chim cheroo! Good luck will rub off When I shakes hands with you Chim chiminy Chim chiminy Chim chim cheree! A sweep is as lucky As lucky can be Chim chiminy Chim chiminy Chim chim cheroo! Good luck will rub off When I shakes hands with you,http://www.disneyclips.com/lyrics/lyrics98.html
Mary Poppins,Chim Chim Cheree 3,"I choose me bristles With pride, yes, I do A broom for the shaft And a brush for the flue Up where the smoke Is all billowed and curled 'tween pavement and stars Is the chimney-sweep world When there's hardly no day Nor hardly no night There's things half in shadow Half way in light On the rooftops of London Coo, what a sight!",http://www.disneyclips.com/lyrics/lyricsmary11.html
Mary Poppins,Chim Chim Cheree 4,Chim chiminy Chim chiminy Chim chim cheree! When you're with a sweep You're in glad company Nowhere is there A more happier crew Than them what sings Chim chim cheree Chim cheroo! Chim chim chiminy Chim chim Cheree chim cheroo!,http://www.disneyclips.com/lyrics/lyricsmary12.html
Mary Poppins,Feed the Birds,"Early each day to the steps of St. Paul's The little old bird woman comes In her own special way to the people she calls Come, buy my bags full of crumbs Come feed the little birds, show them you care And you'll be glad if you do Their young ones are hungry Their nests are so bare All it takes is tuppence from you Feed the birds, tuppence a bag Tuppence, tuppence, tuppence a bag Feed the birds, that's what she cries While overhead, her birds fill the skies All around the cathedral the saints and apostles Look down as she sells her wares Although you can't see it, you know they are smiling Each time someone shows that he cares Though her words are simple and few Listen, listen, she's calling to you Feed the birds, tuppence a bag Tuppence, tuppence, tuppence a bag",http://www.disneyclips.com/lyrics/lyrics99.html
Mary Poppins,Fidelity Feduciary Bank,"If you invest your tuppence Wisely in the bank Safe and sound Soon that tuppence safely invested in the bank Will compound And you'll achieve that sense of conquest As your affluence expands In the hands Of the directors Who invest as propriety demands You see, Michael, you'll be part of... Railways through Africa Dams across the Nile Fleets of ocean greyhounds Majestic self-amortizing canals Plantations of ripening tea All from Tuppence prudently, thriftily, frugally Invested in the... To be specific In the Dawes, Tomes, Mousley, Grubbs Fidelity Fiduciary Bank When you deposit tuppence in a bank account Soon you'll see That it blooms into credit of a generous amount Semiannually And you'll achieve that sense of stature As your influence expands To the high financial strata That established credit now commands You can purchase first and second trust deeds Think of the foreclosures! Bonds, chattels, dividends, shares Bankruptcies Debtor sales Opportunities All manner of private enterprise Shipyards The mercantile Collieries Tanneries Corporations Amalgamations Banks! You see, Michael? All for the lack of... Tuppence Patiently, cautiously, trustingly invested in the... To be specific In the Dawes, Tomes, Mousley, Grubbs Fidelity Fiduciary Bank",http://www.disneyclips.com/lyrics/lyricsmary8.html
Mary Poppins,I Love to Laugh,"I love to laugh Loud and long and clear I love to laugh It's getting worse every year The more I laugh The more I fill with glee The more the glee The more I'm a merrier me The more I'm a merrier me Some people laugh through their noses Sounding something like this (giggles) Some people laugh through their teeth, goodness sake Hissing and fizzing like snakes Some laugh too fast Some only blast Others they twitter like birds Then there's the kind what can't make up their mind When things strike me as funny I can't hide it inside and squeak As the squeakelers do I've got to let go with a ho-ho-ho-ho And a ha-ha-ha too We love to laugh Loud and long and clear We love to laugh So everybody can hear The more you laugh The more you fill with glee The more the glee The more we're a merrier we",http://www.disneyclips.com/lyrics/lyricsmary7.html
Mary Poppins,Jolly Holiday,"[Bert:] Ain't it a glorious day Right as a mornin' in May I feel like I could fly Have you ever seen the grass so green Or a bluer sky? Oh, it's a jolly holiday with Mary Mary makes your heart so light When the day is gray and ordinary Mary makes the sun shine bright Oh, happiness is bloomin' all around her The daffodils are smilin' at the dove When Mary holds your hand, you feel so grand Your heart starts beatin' like a big brass band It's a jolly holiday with Mary No wonder that it's Mary that we love [Ram:] Oh, it's a jolly holiday with Mary [Lambs:] Mary makes your heart so light [Horse:] When the day is gray and ordinary [Cow:] Mary makes the sun shine bright [Ducks:] Oh, happiness is bloomin' all around her [Pig:] The daffodils are smilin' at the dove [Farm animals:] When Mary holds your hand, you feel so grand Your heart starts beatin' like a big brass band It's a jolly holiday with Mary No wonder that it's Mary that we love [Mary:] Oh, it's a jolly holiday with you, Bert Gentlemen like you are few Though you're just a diamond in the rough, Bert Underneath, your blood is blue You'd never think of pressing your advantage Forbearance is the hallmark of your creed A lady needn't fear when you are near Your sweet gentility is crystal clear Oh, it's a jolly holiday with you, Bert A jolly, jolly holiday with you Now, then, what would be nice? We'll start with raspberry ice And then some cakes and tea [First penguin:] Order what you will [Second penguin:] There'll be no bill [Penguins:] It's complimentary [Bert:] It's true that Mavis and Cybil have ways that are winning And Prudence and Gwendolyn send your heart spinning Phoebe's delightful, Maude is disarming [Penguins:] Janice? Felicia? Lydia? [Bert:] Charming Cynthia's dashing; Vivian's sweet Stephanie's smashing, Priscilla a treat [Penguins:] Veronica? Millicent? Agnes? And Jane? [Bert:] Convivial company time and again Dorcas and Phyllis and Glynis are sorts I'll agree are three jolly good sports But cream of the crop, tip of the top [Bert and penguins:] Is Mary Poppins and there we stop When Mary holds your hand, you feel so grand Your heart starts beatin' like a big brass band It's a jolly holiday with Mary No wonder that it's Mary that we love No wonder that it's Mary that we love No wonder that it's Mary that we love",http://www.disneyclips.com/lyrics/lyricsmary4.html
Mary Poppins,The Life I Lead,"I feel a surge of deep satisfaction Much as a king astride his noble steed When I return from daily strife to hearth and wife How pleasant is the life I lead I run my home precisely on schedule At 6:01, I march through my door My slippers, sherry and pipe are due at 6:02 Consistent is the life I lead It's grand to be an Englishman in 1910 King Edward's on the throne It's the Age of Men I'm the lord of my castle The sovereign, the liege I treat my subjects, servants, children, wife With a firm but gentle hand Noblesse oblige It's 6:03, and the heirs to my dominion Are scrubbed and tubbed and adequately fed And so I'll pat them on the head and send them off to bed Ah, lordly is the life I lead A British nanny must be a general The future empire lies within her hands And so the person that we need to mold the breed Is a nanny who can give commands A British bank is run with precision A British home requires nothing less Tradition, discipline and rules must be the tools Without them: disorder, catastrophe, anarchy In short, you have a ghastly mess",http://www.disneyclips.com/lyrics/lyricsmary2.html
Mary Poppins,Let's Go Fly a Kite,"With tuppence for paper and strings You can have your own set of wings With your feet on the ground You're a bird in flight With your fist holding tight To the string of your kite Oh, oh, oh Let's go fly a kite Up to the highest height Let's go fly a kite And send it soaring Up through the atmosphere Up where the air is clear Oh, let's go fly a kite Let's go fly a kite Up to the highest height Let's go fly a kite And send it soaring Up through the atmosphere Up where the air is clear Oh, let's go fly a kite When you send it flying up there All at once you're lighter than air You can dance on the breeze over houses and trees With your fist holding tight To the string of your kite Oh, oh, oh Let's go fly a kite Up to the highest height Let's go fly a kite And send it soaring Up through the atmosphere Up where the air is clear Oh, let's go fly a kite",http://www.disneyclips.com/lyrics/lyricsmary9.html
Mary Poppins,Sister Suffragette,"We're clearly soldiers in petticoats And dauntless crusaders for women's votes Though we adore men individually We agree that as a group they're rather stupid Cast off the shackles of yesterday Shoulder to shoulder into the fray Our daughters' daughters will adore us And they'll sing in grateful chorus Well done, Sister Suffragette From Kensington to Billingsgate one hears the restless cries From every corner of the land womankind arise Political equality And equal rights with men Take heart, for Mrs. Pankhurst has been clapped in irons again No more the meek and mild subservient we We're fighting for our rights militantly Never you fear So cast off the shackles of yesterday Shoulder to shoulder into the fray Our daughters' daughters will adore us And they'll sing in grateful chorus Well done Well done Well done, Sister Suffragette",http://www.disneyclips.com/lyrics/lyricsmary.html
Mary Poppins,Stay Awake,Stay awake Don't rest your head Don't lie down Upon your bed While the moon drifts in the skies Stay awake Don't close your eyes Though the world is fast asleep Though your pillow's soft and deep You're not sleepy as you seem Stay awake Don't nod and dream Stay awake Don't nod and dream,http://www.disneyclips.com/lyrics/lyricsmary5.html
Mary Poppins,Step in Time,"Step in time, step in time Come on, mateys, step in time Step in time Step in time, step in time Step in time, step in time Never need a reason, never need a rhyme We step in time, we step in time Kick your knees up! Kick your knees up, step in time Kick your knees up, step in time Never need a reason, never need a rhyme Kick your knees up, step in time Round the chimney! Round the chimney, step in time Round the chimney, step in time Never need a reason, never need a rhyme Round the chimney, step in time Flap like a birdie! Flap like a birdie, step in time Flap like a birdie, step in time Never need a reason, never need a rhyme Flap like a birdie, in time Up on the railing! Up on the railing, step in time Up on the railing, step in time Never need a reason, never need a rhyme Up on the railing, step in time Over the rooftops! Over the rooftops, step in time Over the rooftops, step in time Never need a reason, never need a rhyme Over the rooftops, step in time Over the rooftop, over the rooftop! Link your elbows! Link your elbows, step in time Link your elbows, step in time Link your elbows, link your elbows Link your elbows! Step in time, step in time Step in time, step in time Never need a reason, never need a rhyme You step in time, you step in time Mary Poppins, step in time!",http://www.disneyclips.com/lyrics/lyricsmary6.html
Mary Poppins,Supercalifragilisticexpialidocious,"Um diddle um diddle um diddle ay Um diddle um diddle um diddle ay Supercalifragilisticexpialidocious! Even though the sound of it Is something quite atrocious If you say it loud enough You'll always sound precocious Supercalifragilisticexpialidocious! Um diddle um diddle um diddle ay Um diddle um diddle um diddle ay Because I was afraid to speak When I was just a lad Me father gave me nose a tweak And told me I was bad But then one day I learned a word That saved me aching nose The biggest word you ever heard And this is how it goes Oh, supercalifragilisticexpialidocious! Even though the sound of it Is something quite atrocious If you say it loud enough You'll always sound precocious Supercalifragilisticexpialidocious! Um diddle um diddle um diddle ay Um diddle um diddle um diddle ay He travelled all around the world And everywhere he went He'd use his word and all would say: ""There goes a clever gent"" When dukes and maharajahs Passed the time of day with me I'd say me special word And then they'd ask me out to tea! Oh, supercalifragilisticexpialidocious! Even though the sound of it Is something quite atrocious If you say it loud enough You'll always sound precocious Supercalifragilisticexpialidocious! Um diddle um diddle um diddle ay Um diddle um diddle um diddle ay So when the cat has got your tongue There's no need for dismay Just summon up this word And then you've got a lot to say But better use it carefully Or it could change your life One night I said it to me girl And now me girl's me wife! She's supercalifragilisticexpialidocious! Supercalifragilisticexpialidocious Supercalifragilisticexpialidocious Supercalifragilisticexpialidocious!",http://www.disneyclips.com/lyrics/lyrics44.html
Mary Poppins,The Perfect Nanny,"If you want this choice position Have a cheery disposition Rosy cheeks, no warts Play games, all sorts You must be kind You must be witty Very sweet And fairly pretty Take us on outings Give us treats Sing songs, bring sweets Never be cross or cruel Never give us castor oil or gruel Love us as a son and daughter And never smell of barley water If you won't scold and dominate us We will never give you cause to hate us We won't hide your spectacles so you can't see Put toads in your bed or pepper in your tea Hurry, Nanny Many thanks, sincerely Jane and Michael Banks",http://www.disneyclips.com/lyrics/lyricsmary3.html
Peter Pan,A Pirate's Life,"Oh, a pirate's life is a wonderful life A-rovin' over the sea Give me a career As a buccaneer It's the life of a pirate for me Oh, the life of a pirate for me Oh, a pirate's life is a wonderful life They never bury your bones For when it's all over A jolly sea rover Drops in on his friend, Davy Jones Oh, my good friend Davy Jones",http://www.disneyclips.com/lyrics/lyricspeter.html
Peter Pan,Following the Leader,"Following the leader, the leader, the leader We're following the leader wherever he may go Tee dum, tee dee A teedle ee do tee day Tee dum, tee dee It's part of the game we play Tee dum, tee dee The words are easy to say Just a teedle ee dum a teedle ee do tee day Tee dum, tee dee A teedle ee do tee dum We're one for all And all of us out for fun We march in line And follow the other one With a teedle ee do a teedle ee di tee dum Following the leader, the leader, the leader We're following the leader wherever he may go We're out to fight the Injuns, the Injuns, the Injuns We're out to fight the Injuns because he told us so Tee dum, tee dee A teedle ee do tee day We march along And these are the words we say Tee dum, tee dee a teedle ee do tee day Oh, a teedle dee dum a teedle ee do tee day Oh, a teedle dee dum a teedle ee do tee day",http://www.disneyclips.com/lyrics/lyrics34.html
Peter Pan,Second Star to the Right,"The second star to the right Shines in the night for you To tell you that the dreams you plan Really can come true The second star to the right Shines with a light so rare And if it's Never Land you need Its light will lead you there Twinkle, twinkle little star So we'll know where you are Gleaming in the skies above Lead us to the land we dream of And when our journey is through Each time we say good night We'll thank the little star that shines The second from the right",http://www.disneyclips.com/lyrics/lyrics49.html
Peter Pan,The Elegant Captain Hook,"Yo ho, yo ho Yo ho, yo ho, yo ho So try the life of a thief Just sample the life of a crook There isn't a boy Who won't enjoy A-workin' for Captain Hook The world's most famous crook Crook, crook, crickety crockety, crickety crook The croc is after Captain- A special offer for today I'll tell you what I'll do All those who sign without delay Will get a free tattoo Why, it's like money in the bank Come on! Join up and I'll be frank Unless you do You'll walk the plank The choice is up to you The choice is up to you! Yo ho, yo ho Yo ho, yo ho, yo ho You'll love the life of a thief You'll relish the life of a crook There's barrels of fun For everyone And you'll get treasures By the ton So come and sign the book Join up with Captain Hook!",http://www.disneyclips.com/lyrics/lyricspeter2.html
Peter Pan,You Can Fly,"Think of a wonderful thought Any merry little thought Think of Christmas, think of snow Think of sleigh bells, off you go Like reindeer in the sky You can fly, you can fly, you can fly! Think of the happiest things It's the same as having wings Take the path that moonbeams make If the moon is still awake You'll see him wink his eye You can fly, you can fly, you can fly! Up you go with a heigh and ho To the stars beyond the blue There's a Never Land waiting for you Where all your happy dreams come true Every dream that you dream will come true When there's a smile in your heart There's no better time to start Think of all the joy you'll find When you leave the world behind And bid your cares goodbye You can fly, you can fly! You can fly, you can fly, you can fly! When there's a smile in your heart There's no better time to start Think of all the joy you'll find When you leave the world behind And bid your cares goodbye You can fly, you can fly! You can fly, you can fly, you can fly!",http://www.disneyclips.com/lyrics/lyrics4.html
Peter Pan,Your Mother and Mine,"Your mother and mine Your mother and mine The helping hand that guides you along Whether you're right, whether you're wrong Your mother and mine Your mother and mine What makes mothers all that they are? Might as well ask 'What makes a star?' Ask your heart to tell you her worth Your heart will say 'Heaven on earth' Another word for divine Your mother and mine",http://www.disneyclips.com/lyrics/lyrics86.html
