song_writer,song_name,lyrics,song_link
George Gershwin,Oh Lady Be Good Lyrics,"
                    Listen to my tale of woe,
It's terribly sad, but true.
All dressed up, no place to go,
Each ev'ning I'm awfully blue
I know I'm a winsome miss / I must win some handsome guy
Can't go on like this,
I could blossom out I know,
With somebody just like you. So...
Chorus:
Oh, sweet and lovely lady, be good
Oh, lady, be good to me
I am so awf'ly misunderstood
So lady, be good to me
Oh, please have some pity
I'm all alone in this big city
I tell you I'm just a lonesome babe in the wood,
So lady be good to me.
(bis)
Oh lady be good to me.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/oh+lady+be+good_20213757.html
George Gershwin,"Oh, Lady Be Good, Song (from Lady, Be Good!, Musical) Lyrics","
                    Listen to my tale of woe, 
It's terribly sad but true, 
All dressed up, no place to go 
Each evening I'm awfully blue. 

I must win some handsome guy 
Can't go on like this, 
I could blossom out I know, 
With somebody just like you. So

Oh, sweet and lovely lady, be good 
Oh, lady, be good to me 
I am so awfully misunderstood 
So lady, be good to me 
Oh, please have some pity 
I'm all-alone in this big city 
I tell you I'm just a lonesome babe in the wood, 
So lady be good to me. 

Oh, please have some pity 
I'm all alone in this big city 
I tell you I'm just a lonesome babe in the wood, 
So lady be good to me. 
Oh lady be good to me.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/oh+lady+be+good+song+from+lady+be+good+musical_21362569.html
George Gershwin,Somebody Loves Me Lyrics,"
                    When this world began
It was Heaven's plan
There should be a girl for ev'ry single man.
To my great regret
Someone has upset
Heaven's pretty progamme for we've never met.
I'm clutching at straws, just because
I may meet him/her yet.

Somebody loves me, I wonder who,
I wonder who he/she can be.
Somebody loves me, I wish I knew,
Who can he/she be worries me.
For ev'ry boy/girl who passes me I shout, "" Hey, maybe
You were meant to be my loving baby. ""
Somebody loves me, I wonder who,
Maybe it's you.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/somebody+loves+me_20631808.html
George Gershwin,Someone To Watch Over Me Lyrics,"
                    There's a saying old says that love is blind,
Still we're often told, ""Seek and ye shall find.""
So I'm going to seek a certain lad I've had in mind.
Looking everywhere, haven't found him yet;
He's the big affair I cannot forget.
Only man I ever think of with regret.
I'd like to add his initials to my monogram.
Tell me, where is the shepherd for this lost lamb?
Chorus:
There's a somebody I'm longing to see,
I hope that he turns out to be
Someone who'll watch over me.
I'm a little lamb who's lost in the wood.
I know I could always be good
To one who'll watch over me.
Although he may not be the man some girls think of as handsome.
To my heart he carries the key.
Won't you tell him please to put on some speed,
Follow my lead, oh, how I need
Someone who'll watch over me.
Repeat chorus                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/someone+to+watch+over+me_20260554.html
George Gershwin,Soon Lyrics,"
                    Soon, my dear, you'll never be lonely,
Soon, you'll find I live for you only.
When I'm with you who cares what time it is
Or what the place or what the climate is?

Oh! Soon, our little ship will become sailing
Home through every storm, never failing,
The day you're mine this world will be in tune,
Let's make that day come soon.

Oh! Soon, our little ship will become sailing home
Through every storm, never failing,
The day you're mine this world will be in tune,
Let's make that day come soon.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/soon_21362629.html
George Gershwin,Strike Up The Band Lyrics,"
                    Let the drums roll out
Let the trumpet call 
While the people shout 
""Strike up the band""

Hear the cymbals ring 
Callin' one and all 
To the martial swing
Strike up the band

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a son, of a gun 
Take your stand

Fall in line, yea a bow
Come along, let's go 
Hey, Leader, strike up the band!

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a gun, of a gun 
Take your stand

Fall in line, yea a bow
Come on, let's go 
Hey, Leader, strike up 
Hey, Leader, strike up 
Hey, Leader, strike up the band!                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/strike+up+the+band_21360871.html
George Gershwin,Summertime Lyrics,"
                    Summertime,
And the livin' is easy
Fish are jumpin'
And the cotton is high

Oh, Your daddy's rich
And your mamma's good lookin'
So hush little baby
Don't you cry

One of these mornings
You're going to rise up singing
Then you'll spread your wings
And you'll take to the sky

But until that morning
There's a'nothing can harm you
With your daddy and mammy standing by

Summertime,
And the livin' is easy
Fish are jumpin'
And the cotton is high

Your daddy's rich
And your mamma's good lookin'
So hush little baby
Don't you cry                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/summertime_20631807.html
George Gershwin,Swanee Lyrics,"
                    Intro verse:
I've been away from you a long time.
I never thought I'd miss you so.
Somehow I feel your love is real
Near you I long to be.
The birds are singin', it is song time
The banjos strummin' soft and low.
I know that you yearn for me too.
Swanee, You're calling me.

Chorus:
Swanee,
How I love ya, how I love ya
My dear old Swanee!
I'd give the world to be
Among the folks in
D-I-X-I-E-ven now my
Mammy's
Waitin' for me, prayin' for me
Down by the Swanee.
The folks up north won't see me no more
When I go to that Swanee Shore!

Bridge:
Swanee, Swanee, I am goin' back to Swanee!
Swanee, Swanee, I love the old folks at home!

(Repeat chorus)                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/swanee_20345203.html
George Gershwin,"Swanee / Sign-off, February 19, 1934 Lyrics","
                    I've been away from you a long time.
I never thought I'd miss you so.
Somehow I feel, your love was real,
Near you I long to be.

The birds are singing, it is song time.
The banjo's strummin' soft and low.
I know that you yearn for me too,
Swanee you're calling me.

Swanee how I love ya, how I love ya
My dear old Swanee
I'd give the world to be
Among the folks in D-I-X-I even know my
Mammy's waitin' for me prayin' for me
Down by the Swanee

The folks up North will see me no more
When I go to the Swanee shore.
Swanee, Swanee I am coming back to Swanee.
Mammy, Mammy, I love the old folks at home.

Swanee how I love ya, how I love ya
My dear old Swanee
I'd give the world to be among the folks in
D-I-X-I even know my Mammy's waitin' for me prayin' for me
Down by the Swanee
The folks up north will see me no more
When I go to the Swanee shore.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/swanee+sign+off+february+19+1934_21361011.html
George Gershwin,The Babbitt And The Bromide Lyrics,"
                    A babbitt met a bromide on the avenue one day,
And held a conversation in their own peculiar way;

They both were solid citizens, they both had been around,
And as they spoke you clearly saw their feet were on the ground!

Hello!
How are you?
How's the folks?
What's new?
I'm great!
That's good!
Huh-huh!
Touch wood!
Well well!
what say?
How've you been?
Nice day!
How's things?
What's new?
That's fine!
How are you?


Nice weather we are having, but it gives me such a pain,
I've brought my umbrella so of course it doesn't rain!

Well, hey'ho!
That's life!
What's new?
How's the wife?
Got to run!
Oh my!
Ta-ta!
Olive oil!
Goodbye!

Ten years went quickly by for both these subste-antial men,
And then it happened that one day they chanced to meet again!

That they had both developed in ten years there was no doubt,
And so of course they had an awful lot to talk about!

Hello!
How are you?
How's the folks?
What's new?
I'm great!
That's good!
Huh-huh!
Touch wood!
Well well!
what say?
How've you been?
Nice day!
How's things?
What's new?
That's fine!
How are you?

I seem to know your face but I just can't recall your name!

Well how've you been old boy?  You're looking just about the same!

Well, hey'ho!
That's life!
What's new?
How's the wife?
Got to run!
Oh my!
Ta-ta!
Olive oil!
Goodbye!


Before they met again, some twenty years they had to wait;
This time it happened up above, inside Saint Peter's gate!

A harp each one was carrying, and both were wearing wings,
and this is what they said as they were strumming on the strings;

Hello!
How are you?
How's the folks?
What's new?
Got to run!
Oh my!
Ta-ta!
Olive oil!
Goodbye!                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/the+babbitt+and+the+bromide_21365801.html
George Gershwin,"The Half Of It, Dearie, Blues Lyrics","
                    Each time you trill a song with Bill or look at Will
I get a chill, I'm gloomy
I won't recall the names of all the men who fall
It's all appalling to me
Of course, I really cannot blame them a bit
For you're a hit where're you flit
I know it's so, but dearie, oh!
You'll never know the blues that go right through me
I've got the you-don't-know-the-half-of-it-dearie blues
The trouble is you have so many from whom to choose
If you should marry Tom, Dick, or harry,
Life would be the bunk, I'd become a monk
I've got the you-don't know-the-half-of-it-dearie blues!

To Bill and Ben I'd pay attention now and then
But really men would bore me
When I'd begun to think I'd run and be a nun
I met the one man for me
And now just when the sun is starting to beam
Along comes a girl, zip goes a dream!
What will I do away from you?
I feel the future will be blue and stormy
I've got the you-don't-know-the-half-of-it-dearie blues
It may be my heart isn't broken, but there's a bruise.
Through you I've known some days that were lonesome
Though you say that i'm flirting all the time
I've got the you-don-t know-the-half-of-it-dearie blues!

I've got the you-don't-know-the-half-of-it-dearie blues
Oh, how i wish you'd drop an anchor and end your cruise
You're just a duffer who makes me suffer
All the younger set says your heart's to let
I've got the you-don't-know-the-half-of-it-dearie blues!                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/the+half+of+it+dearie+blues_21361987.html
George Gershwin,The Man I Love Lyrics,"
                    When the mellow moon begins to beam,
Ev'ry night I dream a little dream,
And of course Prince Charming is the theme,
The he for me.
Although I realize as well as you
It is seldom that a dream comes true,
For/To me it's clear
That he'll appear.
Some day he'll come along,
The man I love
And he'll be big and strong,
The man I love
And when he comes my way
I'll do my best to make him stay.
He'll look at me and smile
I'll understand ;
And in a little while,
He'll take my hand ;
And though it seems absurd,
I know we both won't say a word
Maybe I shall meet him Sunday
Maybe Monday, maybe not ;
Still I'm sure to meet him one day
Maybe Tuesday will be my good news day
He'll build a little home
Just meant for two,
From which I'll never roam,
Who would - would you ?
And so all else above
I'm waiting for the man I love.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/the+man+i+love_20259385.html
George Gershwin,The Moon Is On The Sea Lyrics,"
                    A woman's touch, a woman's touch
The magic of Aladdin couldn't do as much
She's a wizard, she's a champ
And she doesn't need a lamp

A woman's touch can weave a spell
The kind of hocus pocus that she does so well
With the magic of a broom
She can mesmerize a room

With a whisk whisk here and a whisk whisk there
And a dustpan for the cinders
With a rub rub here and a rub rub there
She can polish up the winders

Then presto chango 
Suddenly, the sun comes shining through
And what does Mr Sunshine say to you?
How d'you do?

It makes you blink, to stop and think
A woman and a whisk-broom 
Can accomplish so darn much
So never under-estimate a woman's touch

A woman's touch can quickly fill
The empty flower boxes on a window sill
One smile from her and zoom
Little buds begin to bloom  

A touch of paint, a magic nail
Can turn a kitchen chair into a Chippendale
Even make the lamp appear
Like a crystal chandelier

With a tack tack here and a tack tack there
And a hand around a hammer
With a mop mop here and a mop mop there
You can give a cabin glamour

Then gosh, almighty, all at once
The cabin that we knew
Becomes a shining castle built for two
Me and you

The pies and cakes a woman bakes
Can make a fella tell her 
That he loves her very much
So never under-estimate a woman's touch                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/the+moon+is+on+the+sea_21361463.html
George Gershwin,The Physician Lyrics,"
                    Once I loved such a shattering physician,
Quite the best looking doctor in the state,
He looked after my physical condition
And his bedside manner was great!

When I'd gaze up and see him there above me,
Looking less like a doctor than a Turk,
I was tempted to whisper, ""Do you love me,
Or do you merely love your work?""

He said my bronchial tubes were entrancing,
My epiglottis filled him with glee,
He simply loved my larynx
And went wild about my pharynx,
But he never said he loved me.

He said my epidermis was darling
And found my blood as blue as can be,
He went through wild ecstatics
About my lymphatics,
But he never said he loved me.

And though, no doubt, it was not very smart of me,
I get on a-wracking of my soul,
to figure out why he loved every part of me,
And yet not me as a whole.

By my esophagus he was ravished,
Enthusiastic to a degree,
He said 'twas just enormous,
My appendix vermiformis,
But he never said he loved me.

He said my cerebellum was brilliant,
And my cererum far from N G,
I know he thought a lotta
My medulla oblogota,
But he never said he loved me.

He said my maxillaries were marvels,
And found my sternum stunning to see,
He did a double hurdle
When I shook my pelvic girdle,
But he never said he loved me.

He seemed amused,
When he first made a test of me
To further his medical art;
Yet he refused,
When he's fixed up the rest of me,
To cure that ache in my heart.

I know he thought my pancreas perfect,
And for my spleen was keen as can be,
He said, of all his sweeties,
I'd the sweetest diabetes,
But he never said he loved me.                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/the+physician_21362581.html
George Gershwin,They All Laughed Lyrics,"
                    The odds were a hundred to one against me
The world thought the heights were too high to climb
But people from Missouri never incensed me
Oh, I wasn't a bit concerned
For from histry I had learned
How many, many times the worm had turned
They all laughed at Christopher Columbus
When he said the world was round
They all laughed when Edison recorded sound
They all laughed at Wilbur and his brother
When they said that man could fly
They told marconi
Wireless was a phony
Its the same old cry
They laughed at me wanting you
Said I was reaching for the moon
But oh, you came through
Now they'll have to change their tune
They all said we never could be happy
They laughed at us and how!
But ho, ho, ho!
Whos got the last laugh now?
They all laughed at Rockefeller center
Now they're fighting to get in
They all laughed at Whitney and his cotton gin
They all laughed at Fulton and his steamboat
Hershey and his chocolate bar
Ford and his misery
Kept the laughers busy
That's how people are
They laughed at me wanting you
Said it would be, ""hello, goodbye.""
But oh, you came through
Now they're eating humble pie
They all said wed never get together
Darling, lets take a bow
For ho, ho, ho!
Whos got the last laugh?
He, hee, hee!
Lets at the past laugh
Ha, ha, ha!
Whos got the last laugh now? ""                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/they+all+laughed_20352632.html
George Gershwin,They Can't Take That Away From Me Lyrics,"
                    The way you wear your hat
The way you sip your tea
The memory of all that
No, no, they can't take that away from me
The way your smile just beams
The way you sing off-key
The way you haunt my dreams
No, no, they can't take that away from me
We may never, never meet again
On this bumpy road to love
Still I'll always, always keep the memory of...
The way you hold your knife
The way we danced till three
The way you've changed my life
No, no, they can't take that away from me
No, they can't take that away from me                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/they+cant+take+that+away+from+me_20351631.html
George Gershwin,Whispering Lyrics,"
                    Don't worry I'm not looking at you
Gorgeous and dressed in blue
Don't worry I'm not looking at you
Gorgeous and dressed in blue
I know it drives you crazy
When I pretend you don't exist
When I'd like to lean in close
And run my hands against your lips
Though we haven't even spoken
Still I sense there's a rapport
So whisper me your number
I'll call you up at home
Whisper me your number
I'll call you up at home
Don't worry I'm not looking at you 
Don't worry I'm not looking at you
Gorgeous and dressed in blue
Don't worry I'm not looking at you
I know you see me see you
As you see me walk on past
When there's nothing more I'd like to do
Then come in close and hear you laugh
Though we haven't even spoken
Still I sense there's a rapport
So whisper me your number
I'll call you up at home
Yea whisper me your number
I'll call you up at home
Whisper me your number
I'll call you up at home
Hmm whisper me your number
I'll call you up at home                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/whispering_21361141.html
George Gershwin,Who Cares? Lyrics,"
                    Who cares if the sky cares
To fall in the sea?
Who cares what banks fail in Yonkers,
Long as you've got a kiss that conquers?

Why should I care?
Life is one long jubilee,
So long as I care for you
And you care for me!                ",https://www.lyricsfreak.com/g/george+gershwin/ + /g/george+gershwin/who+cares_21360845.html
Irving Berlin,A Fella With An Umbrella Lyrics,"
                    I'm just a fella, a fella with an umbrella,
Looking for a girl who saved her love for a rainy day.
I'm just a fella, a fella with an umbrella,
Glad to see the skies of blue have turned into skies of gray.
Raindrops have brought us together,
And that's what I long to see.
Maybe the break in the weather will prove to be a break for me.
So I'll be the fella, that fella with an umbrella,
If you'll be the girl who saved her love for a rainy day.

Oh, the raindrops have brought us together,
And that's what I long to see.
Maybe the break in the weather will prove to be a big break for me.
So I'll be the fella, the kid with the small umbrella,
If you'll be the girl who saved her love for a rainy day.
If you will be the girl, the girl who saved her love for a rainy day.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/a+fella+with+an+umbrella_20068111.html
Irving Berlin,A Pretty Girl Is Like A Melody Lyrics,"
                    [Verse]
I have an ear for music, and I have an eye for a maid
I like a pretty girlie, with each pretty tune that's played
They go together
Like sunny weather
Goes with the month of May
I've studied girls and music, so I'm qualified to say

[Chorus]
A pretty girl is like a melody
That haunts you night and day
Just like the strain
Of a haunting [Refrain]
She'll start upon a marathon and run around your brain
You can't escape she's in your memory
By morning, night and noon
She will leave you and then
Come back again
A pretty girl is just like a pretty tune                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/a+pretty+girl+is+like+a+melody_20298549.html
Irving Berlin,Alexander's Ragtime Band Lyrics,"
                    By Irving Berlin
Copyright 1911 by Ted Snyder Music, Inc.

Verse 1:
Oh, ma hon-ey, oh, ma hon-ey, bet-ter hur-ry and let's me-an-der
Ain't you go-in'? Ain't you go-in'? To the lea-der-man, rag-ged me-ter man?
Oh, ma hon-ey, oh, ma hon-ey, Let me take you to Al-ex-an-der's
Grand stand brass band, ain't you com-in' a-long?

Chorus:
Come on and hear! Come on and hear! Al-ex-an-der's rag-time band!
Come on and hear! Come on and hear! It's the best band in the land!
They can play a bu-gle call like you nev-er heard be-fore
So nat-you-ral that you want to go to war
That's just the best-est band what am, oh, ma hon-ey lamb
Come on a-long, come on a-long, let me take you by the hand
Up to the man, the funny man, who's the lead-er of the band
And if you care to hear the Swa-nee Riv-er played in rag-time
Come on and hear, come on and hear,
Al-ex-an-der's Rag-Time Band.

Verse 2:
Oh, ma hon-ey, oh, ma hon-ey, there's a fid-dle with notes that scree-ches,
Like a chick-en, like a chick-en, and the clar-i-net is a col-ored pet
Come and list-en, come and list-en, to a class-i-cal band what's pea-ches
Come now, some-how, bet-ter hur-ry a-long!

Chorus:
Come on and hear! Come on and hear! Al-ex-an-der's rag-time band!
Come on and hear! Come on and hear! It's the best band in the land!
They can play a bu-gle call like you nev-er heard be-fore
So nat-you-ral that you want to go to war
That's just the best-est band what am, oh, ma hon-ey lamb
Come on a-long, come on a-long, let me take you by the hand
Up to the man, up to the man, who's the lead-er of the band
And if you care to hear the Swa-nee Riv-er played in rag-time
Come on and hear, come on and hear,
Al-ex-an-der's Rag-Time Band                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/alexanders+ragtime+band_20068096.html
Irving Berlin,All Alone Lyrics,"
                    All alone, I'm so all alone
There is no one else but you
All alone by the telephone
Waiting for a ring, a ting-a-ling

I'm all alone every evening
All alone, feeling blue
Wond'ring where you are and how you are
And if you are all alone too



I wonder where you are (remember me) and how you are (remember me)
And if you are (I love you) all alone (I love you) too
Note: backup in final stanza is a soprano                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/all+alone_20068112.html
Irving Berlin,All By Myself Lyrics,"
                    I'm so unhappy
What'll I do?
I long for somebody who
Will sympathize with me
I'm growing so tired of living alone
I lie awake all night and cry
Nobody loves me
That's why

All by myself in the morning
All by myself in the night

I sit alone with a table and a chair
So unhappy there
Playing solitaire

All by myself I get lonely
Watching the clock on the shelf

I'd love to rest my weary head on somebody's shoulder
I hate to grow older
All by myself                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/all+by+myself_20068113.html
Irving Berlin,Always Lyrics,"
                    {this intro is not used in the ella version; it's included here for completeness}
Intro:
Everything went wrong,
And the whole day long
I'd feel so blue.
For the longest while
I'd forget to smile,
Then I met you.
Now that my blue days have passed,
Now that I've found you at last -
{end intro}

I'll be loving you always
With a love that's true always.
When the things you've planned
Need a helping hand,
I will understand always.

Always.

Days may not be fair always,
That's when I'll be there always.
Not for just an hour,
Not for just a day,
Not for just a year,
But always.

I'll be loving you, oh always
With a love that's true always.
When the things you've planned
Need a helping hand,
I will understand always.

Always.

Days may not be fair always,
That's when I'll be there always.
Not for just an hour,
Not for just a day,
Not for just a year,
But always.

Not for just an hour,
Not for just a day,
Not for just a year,
But always.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/always_20068114.html
Irving Berlin,An Old Fashioned Wedding Lyrics,"
                    Interpolated in 1966 revival]

[Frank:]
We'll have an old-fashioned wedding
Blessed in the good old-fashioned way

I'll vow to love you forever
You'll vow to love and honor and obey

Somewhere in some little chapel
Someday when orange blossoms bloom

We'll have an old-fashioned wedding
A simple wedding for an old-fashioned bride and groom

[Annie:]
I wanna wedding in a big church with bridesmaids and flower girls
A lot of ushers in tailcoats, reporters and photographers

A ceremony by a bishop who will tie the knot and say
""Do you agree to love and honor?"" Love and honor, yes, but not obey

I wanna wedding ring surrounded by diamonds in platinum
A big reception at the Waldorf with champagne and caviar

I wanna wedding like the Vanderbilts have, ev'rything big, not small
If I can't have that kind of a wedding I don't wanna get married at all

[Coda:]

[Frank:]
We'll have an old-fashioned wedding

[Annie:]
If it's not a big wedding I don't wanna get married at all                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/an+old+fashioned+wedding_20277073.html
Irving Berlin,An Orange Grove In California Lyrics,"
                    I've a longing to go
Where the oranges grow
I know a cozy nest
'Way out west

And I miss it so
California my own
Oh how lonely I've grown
That's why I'm on the run

To the one
I left there all alone

Arm in arm we will rove
Through a sweet orange grove
Far away in California
Like a bird I mean to fly west again

And I'll hold her close to my breast again
When the blossoms unfold
And the green turns to gold
Some fine day in California

You'll see a happy girlie and a happy fellow
'Mid the fields of yellow
In an orange grove                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/an+orange+grove+in+california_21299155.html
Irving Berlin,Anything You Can Do Lyrics,"
                    Annie: Anything you can do I can do better
...... I can do anything better than you
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can, yes, I can

Frank: Anything you can be I can be greater
...... Sooner or later I'm greater than you
Annie: No, you're not
Frank: Yes, I am
Annie: No, you're not
Frank: Yes, I am
Annie: No, you're not
Frank: Yes, I am, yes I am

Frank: I can shoot a partridge with a single cartridge
Annie: I can get a sparrow with a bow and arrow
Frank: I can live on bread and cheese
Annie: And only on that?
Frank: Yes
Annie: So can a rat

Frank: Any note you can reach I can go higher
Annie: I can sing anything higher than you
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can

Annie: Anything you can buy I can buy cheaper
...... I can buy anything cheaper than you
Frank: Fifty cents
Annie: Forty cents
Frank: Thirty cents
Annie: Twenty cents
Frank: No, you can't
Annie: Yes, I can, yes, I can

Frank: Anything you can say I can say softer
Annie: I can say anything softer than you
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can, yes, I can

Frank: I can drink my liquor faster than a flicker
Annie: I can do it quicker and get even sicker
Frank: I can open any safe
Annie: Without being caught?
Frank: Sure
Annie: That's what I thought (you crook)

Frank: Any note you can hold I can hold longer
Annie: I can hold any note longer than you
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can, yes, I can
Frank: No, you can't - yes, you can

Annie: Anything you can wear I can wear better
...... In what you wear I'd look better than you
Frank: In my coat
Annie: In your vest
Frank: In my shoes
Annie: In your hat
Frank: No, you can't
Annie: Yes, I can, yes, I can

Frank: Anything you can say I can say faster
Annie: I can say anything faster than you
Frank: Noyoucan't
Annie: Yesican
Frank: Noyoucan't
Annie: Yesican
Frank: Noyoucan't
Annie: Yesican
Frank: Noyoucan't
Annie: Yesican

Frank: I can jump a hurdle
Annie: I can wear a girdle
Frank: I can knit a sweater
Annie: I can fill it better
Frank: I can do most anything
Annie: Can you bake a pie?
Frank: No
Annie: Neither can I

Frank: Anything you can sing I can sing sweeter
Annie: I can sing anything sweeter than you
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Oh, yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't
Annie: Yes, I can
Frank: No, you can't, can't, can't
Annie: Yes, I can, can, can, can
Frank: No, you can't
Annie: Yes, I can                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/anything+you+can+do_20289288.html
Irving Berlin,"Be Careful, It's My Heart Lyrics","
                    Be careful, it's my heart
It's not my watch you're holding, it's my heart
It's not the note that I sent you that you quickly burned
It's not the book I lent you that you'll never return

Remember, it's my heart
The heart with which so willingly I part
It's yours to take, to keep or break
But please, before you start
Be careful, it's my heart                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/be+careful+its+my+heart_20068115.html
Irving Berlin,Blue Skies Lyrics,"
                    I was blue, just as blue as I could be
Ev'ry day was a cloudy day for me
Then good luck came a-knocking at my door
Skies were gray but they're not gray anymore

Blue skies
Smiling at me
Nothing but blue skies
Do I see

Bluebirds
Singing a song
Nothing but bluebirds
All day long

Never saw the sun shining so bright
Never saw things going so right
Noticing the days hurrying by
When you're in love, my how they fly

Blue days
All of them gone
Nothing but blue skies
From now on


[2]
I should care if the wind blows east or west
I should fret if the worst looks like the best
I should mind if they say it can't be true
I should smile, that's exactly what I do                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/blue+skies_20068097.html
Irving Berlin,"Blue Skies, Song (originally Interpolated Into The R.Rodgers Musical ""B Lyrics","
                    I was blue, just as blue as I could be
Ev'ry day was a cloudy day for me
Then good luck came a-knocking at my door
Skies were gray but they're not gray anymore

Blue skies
Smiling at me
Nothing but blue skies
Do I see

Bluebirds
Singing a song
Nothing but bluebirds
All day long

Never saw the sun shining so bright
Never saw things going so right
Noticing the days hurrying by
When you're in love, my how they fly

Blue days
All of them gone
Nothing but blue skies
From now on

I should care if the wind blows east or west
I should fret if the worst looks like the best
I should mind if they say it can't be true
I should smile, that's exactly what I do                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/blue+skies+song+originally+interpolated+into+the+rrodgers+musical+b_21299231.html
Irving Berlin,Can You Use Any Money Today? Lyrics,"
                    Money, money, money, money, money, money
Can you use any money today?
Money, money, money, money, money, money
Nice new bills that we're giving away

There are photographs on ev'ry one
Lincoln, Grant and Washington
Or you might like the ones with Henry Clay
Can you use any money today?

Two million, four million, six million, eight million, ten
Take what you want, when it's gone you can come back again
Bills that haven't been printed yet
You can have them by the sack

Coins that haven't been minted yet
That you never have to give back
Money, money, money, money, money, money
Uncle Sam puts it right on the line

And if we ever run out of checks for him to sign
You can have mine
All of mine
You can have mine

Money, money, money, money, money, money
Can you use any dollars today?
Money, money, money, money, money, money
We've so much that it gets in our way

In our Treas'ry there's a mighty sum
Millions we've subtracted from
The envelopes that hold our take home pay
Can you use any money today?

Home in the states underground there's a cave full of gold
Back up a truck and we'll fill it with all it can hold
Take ten million and please don't fuss
If you find it can't be spent

You can lend it right back to us
And we'll pay you seven percent
Money, money, money, money, money, money
Uncle Sam puts it right on the line

And if that feller with whiskers ever should decline
You can have mine
All of mine
You can have mine                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/can+you+use+any+money+today_21298925.html
Irving Berlin,Change Partners Lyrics,"
                    Must you dance every dance with the same fortunate man?
You have danced with him since the music began.
Won't you change partners and dance with me?
Must you dance quite so close with your lips touching his face?
Can't you see
I'm longing to be in his place?
Won't you change partners and dance with me?

Ask him to sit this one out.
While you're alone,
I'll tell the waiter to tell
Him he's wanted on the telephone.

You've been locked in his arms ever since heaven-knows-when.
Won't you change partners and then,
You may never want to change partners again.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/change+partners_20068116.html
